2006,11,20,1789564
2006,11,21,1792339
2006,11,22,1793800
2006,11,24,1794558
2006,11,27,1791511
2006,11,28,1792728
2006,11,29,1798091
2006,11,30,1799814
2006,12,1,1799346
2006,12,4,1805396
2006,12,5,1808250
2006,12,6,1808326
2006,12,7,1809216
2006,12,8,1811194
2006,12,11,1812634
2006,12,12,1812342
2006,12,13,1813162
2006,12,14,1816857
2006,12,15,1818563
2006,12,18,1819083
2006,12,19,1819306
2006,12,20,1819401
2006,12,21,1819238
2006,12,22,1819363
2006,12,26,1819976
2006,12,27,1821363
2006,12,28,1821588
2006,12,29,1822068
2007,1,3,1823714
2007,1,4,1826080
2007,1,5,1825528
2007,1,8,1826865
2007,1,9,1831833
2007,1,10,1837051
2007,1,11,1842318
2007,1,12,1846806
2007,1,16,1848663
2007,1,17,1849735
2007,1,18,1849332
2007,1,19,1851701
2007,1,22,1851534
2007,1,23,1853566
2007,1,24,1856729
2007,1,25,1855387
2007,1,26,1857204
2007,1,29,1859286
2007,1,30,1861571
2007,1,31,1866644
2007,2,1,1869035
2007,2,2,1870194
2007,2,5,1869105
2007,2,6,1869864
2007,2,7,1871737
2007,2,8,1872645
2007,2,9,1872866
2007,2,12,1872762
2007,2,13,1874866
2007,2,14,1876190
2007,2,15,1877697
2007,2,16,1878184
2007,2,20,1880151
2007,2,21,1883401
2007,2,22,1885309
2007,2,23,1886472
2007,2,26,1886366
2007,2,27,1882185
2007,2,28,1884095
2007,3,1,1884543
2007,3,2,1887886
2007,3,5,1888050
2007,3,6,1891847
2007,3,7,1891163
2007,3,8,1895563
2007,3,9,1898521
2007,3,12,1900417
2007,3,13,1895481
2007,3,14,1897385
2007,3,15,1898682
2007,3,16,1898898
2007,3,19,1903484
2007,3,20,1906390
2007,3,21,1916584
2007,3,22,1916449
2007,3,23,1917185
2007,3,26,1917086
2007,3,27,1915772
2007,3,28,1915131
2007,3,29,1915415
2007,3,30,1916057
2007,4,2,1917754
2007,4,3,1920297
2007,4,4,1921613
2007,4,5,1924211
2007,4,9,1925089
2007,4,10,1925443
2007,4,11,1925219
2007,4,12,1928532
2007,4,13,1929840
2007,4,16,1934467
2007,4,17,1935218
2007,4,18,1936668
2007,4,19,1938100
2007,4,20,1940857
2007,4,23,1942566
2007,4,24,1943765
2007,4,25,1953341
2007,4,26,1957903
2007,4,27,1958115
2007,4,30,1955947
2007,5,1,1957274
2007,5,2,1960374
2007,5,3,1961612
2007,5,4,1962429
2007,5,7,1964555
2007,5,8,1965407
2007,5,9,1966571
2007,5,10,1964850
2007,5,11,1968835
2007,5,14,1969142
2007,5,15,1969607
2007,5,16,1972744
2007,5,17,1973780
2007,5,18,1976550
2007,5,21,1979755
2007,5,22,1980230
2007,5,23,1980205
2007,5,24,1978740
2007,5,25,1981487
2007,5,29,1984563
2007,5,30,1992390
2007,5,31,1997438
2007,6,1,1998752
2007,6,4,2001667
2007,6,5,2001726
2007,6,6,2000037
2007,6,7,1998971
2007,6,8,2000377
2007,6,11,2000672
2007,6,12,2000627
2007,6,13,2006666
2007,6,14,2009050
2007,6,15,2013687
2007,6,18,2015359
2007,6,19,2017126
2007,6,20,2014741
2007,6,21,2017775
2007,6,22,2017502
2007,6,25,2017145
2007,6,26,2017115
2007,6,27,2018010
2007,6,28,2019340
2007,6,29,2022167
2007,7,2,2026415
2007,7,3,2028912
2007,7,5,2032607
2007,7,6,2036036
2007,7,9,2035380
2007,7,10,2034779
2007,7,11,2038797
2007,7,12,2047822
2007,7,13,2052849
2007,7,16,2051541
2007,7,17,2053574
2007,7,18,2054516
2007,7,19,2056465
2007,7,20,2055854
2007,7,23,2056005
2007,7,24,2052729
2007,7,25,2060430
2007,7,26,2061007
2007,7,27,2061064
2007,7,30,2061930
2007,7,31,2059280
2007,8,1,2062321
2007,8,2,2065348
2007,8,3,2061106
2007,8,6,2084860
2007,8,7,2094172
2007,8,8,2108400
2007,8,9,2093961
2007,8,10,2091809
2007,8,13,2088938
2007,8,14,2085737
2007,8,15,2084037
2007,8,16,2098018
2007,8,17,2121260
2007,8,20,2123254
2007,8,21,2129735
2007,8,22,2144474
2007,8,23,2141176
2007,8,24,2150662
2007,8,27,2147361
2007,8,28,2142487
2007,8,29,2153528
2007,8,30,2154922
2007,8,31,2161932
2007,9,4,2169240
2007,9,5,2165325
2007,9,6,2169442
2007,9,7,2165878
2007,9,10,2165471
2007,9,11,2170411
2007,9,12,2172202
2007,9,13,2174745
2007,9,14,2176887
2007,9,17,2175140
2007,9,18,2209356
2007,9,19,2216790
2007,9,20,2211374
2007,9,21,2220628
2007,9,24,2219757
2007,9,25,2225041
2007,9,26,2228064
2007,9,27,2232391
2007,9,28,2233003
2007,10,1,2239727
2007,10,2,2241017
2007,10,3,2241640
2007,10,4,2241015
2007,10,5,2248131
2007,10,8,2250794
2007,10,9,2258896
2007,10,10,2261991
2007,10,11,2259368
2007,10,12,2263763
2007,10,15,2267290
2007,10,16,2266446
2007,10,17,2269357
2007,10,18,2270379
2007,10,19,2268044
2007,10,22,2270842
2007,10,23,2284221
2007,10,24,2287269
2007,10,25,2294786
2007,10,26,2300103
2007,10,29,2304675
2007,10,30,2300799
2007,10,31,2307742
2007,11,1,2301986
2007,11,2,2306484
2007,11,5,2305237
2007,11,6,2315659
2007,11,7,2306217
2007,11,8,2305359
2007,11,9,2307530
2007,11,12,2304488
2007,11,13,2328271
2007,11,14,2328156
2007,11,15,2313155
2007,11,16,2312414
2007,11,19,2305364
2007,11,20,2309547
2007,11,21,2308498
2007,11,23,2315629
2007,11,26,2311689
2007,11,27,2335908
2007,11,28,2392469
2007,11,29,2390645
2007,11,30,2406891
2007,12,3,2398973
2007,12,4,2398933
2007,12,5,2428474
2007,12,6,2460031
2007,12,7,2463392
2007,12,10,2471724
2007,12,11,2440164
2007,12,12,2438924
2007,12,13,2438395
2007,12,14,2437967
2007,12,17,2436378
2007,12,18,2438458
2007,12,19,2444135
2007,12,20,2454428
2007,12,21,2475883
2007,12,24,2488730
2007,12,26,2490649
2007,12,27,2479025
2007,12,28,2479761
2007,12,31,2478781
2008,1,2,2479298
2008,1,3,2481431
2008,1,4,2480625
2008,1,7,2484181
2008,1,8,2483645
2008,1,9,2494081
2008,1,10,2500794
2008,1,11,2501937
2008,1,14,2510224
2008,1,15,2499361
2008,1,16,2496621
2008,1,17,2485088
2008,1,18,2487233
2008,1,22,2495376
2008,1,23,2525025
2008,1,24,2540709
2008,1,25,2533255
2008,1,28,2558677
2008,1,29,2572602
2008,1,30,2570104
2008,1,31,2587683
2008,2,1,2606969
2008,2,4,2600150
2008,2,5,2582593
2008,2,6,2580777
2008,2,7,2585810
2008,2,8,2590325
2008,2,11,2603062
2008,2,12,2603805
2008,2,13,2616516
2008,2,14,2612763
2008,2,15,2614543
2008,2,19,2625775
2008,2,20,2629925
2008,2,21,2624558
2008,2,22,2636169
2008,2,25,2657169
2008,2,26,2666934
2008,2,27,2672001
2008,2,28,2659652
2008,2,29,2638198
2008,3,3,2637707
2008,3,4,2638428
2008,3,5,2641229
2008,3,6,2638658
2008,3,7,2639453
2008,3,10,2635435
2008,3,11,2661776
2008,3,12,2658453
2008,3,13,2666138
2008,3,14,2656456
2008,3,17,2646556
2008,3,18,2686667
2008,3,19,2675934
2008,3,20,2723464
2008,3,24,2761685
2008,3,25,2767220
2008,3,26,2750666
2008,3,27,2733199
2008,3,28,2721630
2008,3,31,2731243
2008,4,1,2794129
2008,4,2,2796045
2008,4,3,2807171
2008,4,4,2821406
2008,4,7,2826399
2008,4,8,2829293
2008,4,9,2831587
2008,4,10,2835749
2008,4,11,2833535
2008,4,14,2840405
2008,4,15,2845339
2008,4,16,2873726
2008,4,17,2881229
2008,4,18,2912933
2008,4,21,2913749
2008,4,22,2898246
2008,4,23,2902930
2008,4,24,2926259
2008,4,25,2936583
2008,4,28,2935883
2008,4,29,2935876
2008,4,30,2929278
2008,5,1,2956622
2008,5,2,2963752
2008,5,5,2964604
2008,5,6,2981927
2008,5,7,2968021
2008,5,8,2976161
2008,5,9,2975992
2008,5,12,2979989
2008,5,13,2986749
2008,5,14,2986151
2008,5,15,2998808
2008,5,16,3006036
2008,5,19,3006754
2008,5,20,3007871
2008,5,21,3004948
2008,5,22,3005361
2008,5,23,3007153
2008,5,27,3013549
2008,5,28,3026119
2008,5,29,3029471
2008,5,30,3039051
2008,6,2,3038304
2008,6,3,3038414
2008,6,4,3037346
2008,6,5,3052038
2008,6,6,3045547
2008,6,9,3050296
2008,6,10,3046935
2008,6,11,3046875
2008,6,12,3048551
2008,6,13,3061218
2008,6,16,3066175
2008,6,17,3070857
2008,6,18,3071590
2008,6,19,3070132
2008,6,20,3066122
2008,6,23,3072684
2008,6,24,3073855
2008,6,25,3073062
2008,6,26,3072105
2008,6,27,3079126
2008,6,30,3083334
2008,7,1,3087998
2008,7,2,3077004
2008,7,3,3076605
2008,7,7,3078442
2008,7,8,3085264
2008,7,9,3085951
2008,7,10,3094061
2008,7,11,3096173
2008,7,14,3100155
2008,7,15,3092194
2008,7,16,3129842
2008,7,17,3162598
2008,7,18,3174290
2008,7,21,3182489
2008,7,22,3229092
2008,7,23,3249816
2008,7,24,3221341
2008,7,25,3224813
2008,7,28,3215751
2008,7,29,3243226
2008,7,30,3269825
2008,7,31,3258309
2008,8,1,3263045
2008,8,4,3254027
2008,8,5,3292499
2008,8,6,3291903
2008,8,7,3265250
2008,8,8,3293244
2008,8,11,3302833
2008,8,12,3302390
2008,8,13,3308409
2008,8,14,3312048
2008,8,15,3311499
2008,8,18,3309313
2008,8,19,3313928
2008,8,20,3322472
2008,8,21,3327878
2008,8,22,3327700
2008,8,25,3324877
2008,8,26,3331303
2008,8,27,3339850
2008,8,28,3355863
2008,8,29,3353616
2008,9,2,3355337
2008,9,3,3362927
2008,9,4,3347144
2008,9,5,3355097
2008,9,8,3362295
2008,9,9,3359050
2008,9,10,3363947
2008,9,11,3372059
2008,9,12,3376439
2008,9,15,3364877
2008,9,16,3379210
2008,9,17,3354988
2008,9,18,3397723
2008,9,19,3461098
2008,9,22,3431556
2008,9,23,3420177
2008,9,24,3408145
2008,9,25,3414799
2008,9,26,3420521
2008,9,29,3398462
2008,9,30,3428826
2008,10,1,3439626
2008,10,2,3434733
2008,10,3,3419583
2008,10,6,3415833
2008,10,7,3407002
2008,10,8,3407409
2008,10,9,3395245
2008,10,10,3406172
2008,10,13,3469044
2008,10,14,3475583
2008,10,15,3412946
2008,10,16,3441711
2008,10,17,3444235
2008,10,20,3471222
2008,10,21,3459801
2008,10,22,3435155
2008,10,23,3435392
2008,10,24,3431885
2008,10,27,3419523
2008,10,28,3499244
2008,10,29,3509559
2008,10,30,3548005
2008,10,31,3588190
2008,11,3,3592968
2008,11,4,3636311
2008,11,5,3594290
2008,11,6,3561057
2008,11,7,3574266
2008,11,10,3576084
2008,11,11,3574729
2008,11,12,3567576
2008,11,13,3587385
2008,11,14,3579618
2008,11,17,3576361
2008,11,18,3576780
2008,11,19,3571734
2008,11,20,3556756
2008,11,21,3582576
2008,11,24,3639494
2008,11,25,3653338
2008,11,26,3702885
2008,11,28,3715644
2008,12,1,3629049
2008,12,2,3661511
2008,12,3,3683157
2008,12,4,3674781
2008,12,5,3716274
2008,12,8,3758892
2008,12,9,3746786
2008,12,10,3766910
2008,12,11,3738330
2008,12,12,3749931
2008,12,15,3740866
2008,12,16,3788025
2008,12,17,3791309
2008,12,18,3779712
2008,12,19,3787915
2008,12,22,3777171
2008,12,23,3774807
2008,12,24,3775092
2008,12,26,3775332
2008,12,29,3775400
